swap_idx,from,to,read_toml,disconnect,retune_radio,park_selectors,load_plugins,build_read_toml,build_create_blocks,build_connect,build_bridge_ports,start_runtime,reconnect,terminate_spawn,unpark_selectors,build_and_start,total,t_ms
152,Z,H,0.3674,0.0039,0.0013,0.0004,0.0041,0.2262,0.6367,0.3489,0.0517,0.1527,0.0006,0.0630,0.0002,1.4267,1.8698,8185.477
153,H,Z,0.2971,0.0041,0.0010,0.0003,0.0041,0.2303,0.4900,0.3022,0.0462,0.1360,0.0010,0.0478,0.0002,1.2142,1.5718,8237.094
154,Z,H,0.3198,0.0039,0.0010,0.0002,0.0039,0.2258,0.5254,0.3328,0.0523,0.1728,0.0012,0.0570,0.0003,1.3195,1.7088,8288.856
155,H,Z,0.3430,0.0038,0.0013,0.0002,0.0045,0.2367,0.6085,0.3502,0.0511,0.1876,0.0252,0.0697,0.0002,1.4472,1.8972,8340.848
156,Z,H,0.2861,0.0039,0.0011,0.0003,0.0039,0.2391,0.5112,0.3418,0.0496,0.1606,0.0226,0.0593,0.0003,1.3135,1.6928,8392.603
157,H,Z,0.3377,0.0050,0.0012,0.0006,0.0053,0.2341,0.7379,0.5332,0.0861,0.1691,0.0010,0.0755,0.0003,1.7713,2.1998,8444.868
158,Z,H,0.3283,0.0050,0.0018,0.0007,0.0052,0.3063,0.8576,0.5617,0.0958,0.1694,0.0011,0.0716,0.0005,2.0069,2.4229,8497.394
159,H,Z,0.3130,0.0046,0.0010,0.0005,0.0042,0.2526,0.7252,0.5555,0.0924,0.1615,0.0251,0.0572,0.0003,1.7980,2.2056,8549.668
160,Z,H,0.4972,0.0073,0.0016,0.0009,0.0082,0.3893,0.8607,0.3777,0.0650,0.1607,0.0011,0.0569,0.0004,1.8656,2.4418,8602.157
161,H,Z,0.3135,0.0034,0.0019,0.0004,0.0036,0.2095,0.5399,0.3392,0.0509,0.1881,0.0039,0.0826,0.0004,1.3406,1.7521,8653.975
162,Z,H,0.3164,0.0042,0.0012,0.0003,0.0032,0.2069,0.5169,0.3352,0.0542,0.1542,0.0010,0.0623,0.0004,1.2774,1.6687,8705.699
163,H,Z,0.3437,0.0054,0.0012,0.0005,0.0054,0.2394,0.7651,0.5404,0.0906,0.2157,0.0032,0.0608,0.0003,1.8632,2.2856,8758.104
164,Z,H,0.2901,0.0037,0.0012,0.0004,0.0037,0.2264,0.5154,0.3428,0.0489,0.1244,0.0007,0.0479,0.0002,1.2669,1.6168,8809.796
165,H,Z,0.3396,0.0059,0.0012,0.0003,0.0051,0.2420,0.7234,0.5504,0.0888,0.1602,0.0013,0.0666,0.0003,1.7766,2.1990,8862.053
166,Z,H,0.3768,0.0037,0.0012,0.0004,0.0036,0.2129,0.5073,0.3555,0.0513,0.1580,0.0014,0.0596,0.0003,1.2972,1.7465,8913.847
167,H,Z,0.3370,0.0052,0.0013,0.0007,0.0060,0.2386,0.7710,0.5525,0.1081,0.1969,0.0011,0.0721,0.0003,1.8784,2.3042,8966.253
168,Z,H,0.3459,0.0072,0.0016,0.0005,0.0066,0.2554,0.7543,0.5909,0.0906,0.1586,0.0013,0.0699,0.0007,1.8625,2.3006,9018.639
169,H,Z,0.3053,0.0030,0.0011,0.0003,0.0038,0.2397,0.5114,0.3517,0.0525,0.1766,0.0207,0.0692,0.0004,1.3441,1.7500,9070.448
170,Z,H,0.3484,0.0054,0.0013,0.0005,0.0060,0.2601,0.9419,0.5321,0.1019,0.1779,0.0011,0.0746,0.0003,2.0241,2.4635,9122.968
171,H,Z,0.3341,0.0047,0.0014,0.0003,0.0052,0.2148,0.5302,0.3539,0.0520,0.1691,0.0021,0.0698,0.0003,1.3324,1.7523,9174.781
172,Z,H,0.3389,0.0050,0.0012,0.0006,0.0055,0.2372,0.7710,0.3954,0.0518,0.1531,0.0012,0.0510,0.0003,1.6210,2.0267,9226.860
173,H,Z,0.2968,0.0038,0.0010,0.0003,0.0038,0.2347,0.7401,0.6486,0.0703,0.1720,0.0010,0.0596,0.0002,1.8817,2.2498,9279.192
174,Z,H,0.2933,0.0038,0.0012,0.0003,0.0037,0.2371,0.5227,0.3079,0.0560,0.1693,0.0020,0.0740,0.0003,1.3077,1.6885,9330.933
175,H,Z,0.3265,0.0046,0.0023,0.0005,0.0051,0.2387,0.7434,0.5541,0.1028,0.1395,0.0013,0.0583,0.0004,1.7900,2.1911,9383.203
176,Z,H,0.3208,0.0037,0.0012,0.0004,0.0040,0.2097,0.5412,0.3465,0.0528,0.1833,0.0014,0.0609,0.0003,1.3454,1.7401,9435.006
177,H,Z,0.3530,0.0038,0.0008,0.0005,0.0035,0.2289,0.5135,0.3374,0.0493,0.1639,0.0017,0.0716,0.0002,1.3059,1.7430,9486.808
178,Z,H,0.3963,0.0046,0.0013,0.0004,0.0049,0.2275,0.5119,0.3405,0.0520,0.1485,0.0063,0.0713,0.0002,1.2940,1.7816,9538.662
179,H,Z,0.3875,0.0038,0.0013,0.0004,0.0044,0.3150,0.6546,0.3570,0.0512,0.1484,0.0018,0.0736,0.0003,1.5388,2.0140,9590.732
180,Z,H,0.3315,0.0049,0.0014,0.0004,0.0049,0.2482,0.5052,0.3640,0.0485,0.1657,0.0014,0.0795,0.0004,1.3446,1.7713,9642.567
181,H,Z,0.3583,0.0051,0.0012,0.0006,0.0045,0.2681,0.6521,0.4545,0.0689,0.1759,0.0010,0.0513,0.0003,1.6319,2.0562,9694.684
182,Z,H,0.2646,0.0032,0.0008,0.0002,0.0028,0.2278,0.5195,0.3402,0.0518,0.1402,0.0094,0.0545,0.0002,1.2902,1.6275,9746.368
183,H,Z,0.3157,0.0042,0.0011,0.0004,0.0047,0.2460,0.7391,0.5585,0.0884,0.1827,0.0288,0.0693,0.0002,1.8278,2.2545,9798.735
184,Z,H,0.3435,0.0051,0.0012,0.0005,0.0047,0.3029,0.5424,0.3711,0.0471,0.1341,0.0203,0.0512,0.0002,1.4068,1.8360,9850.618
185,H,Z,0.2947,0.0038,0.0011,0.0003,0.0031,0.2026,0.4990,0.3411,0.0536,0.1630,0.0263,0.0735,0.0002,1.2709,1.6758,9902.344
186,Z,H,0.3143,0.0041,0.0011,0.0004,0.0035,0.2314,0.5434,0.3667,0.0657,0.1612,0.0019,0.0832,0.0002,1.3810,1.7916,9954.207
187,H,Z,0.3044,0.0042,0.0011,0.0003,0.0034,0.2091,0.5174,0.3289,0.0526,0.1612,0.0242,0.0949,0.0003,1.2830,1.7182,10006.007
188,Z,H,0.3290,0.0050,0.0012,0.0005,0.0056,0.2335,0.7250,0.3667,0.0472,0.2315,0.0010,0.0612,0.0003,1.6161,2.0221,10058.094
189,H,Z,0.3254,0.0045,0.0012,0.0004,0.0048,0.2397,0.7168,0.3559,0.0515,0.1437,0.0012,0.0602,0.0003,1.5206,1.9207,10110.069
190,Z,H,0.3153,0.0042,0.0015,0.0004,0.0040,0.2213,0.5164,0.3395,0.0520,0.1529,0.0015,0.0609,0.0002,1.2922,1.6820,10161.808
191,H,Z,0.2940,0.0032,0.0012,0.0003,0.0036,0.2163,0.5209,0.3329,0.0619,0.1294,0.0010,0.0498,0.0003,1.2737,1.6293,10213.513
192,Z,H,0.2805,0.0036,0.0012,0.0005,0.0037,0.2174,0.5037,0.3647,0.0502,0.1477,0.0063,0.0638,0.0003,1.2938,1.6555,10265.225
193,H,Z,0.3217,0.0043,0.0014,0.0005,0.0044,0.2038,0.5334,0.3306,0.0533,0.1744,0.0161,0.0843,0.0003,1.3172,1.7521,10317.039
194,Z,H,0.2832,0.0036,0.0010,0.0004,0.0034,0.2365,0.5195,0.3332,0.0592,0.1549,0.0019,0.0682,0.0003,1.3148,1.6786,10368.814
195,H,Z,0.2964,0.0036,0.0011,0.0004,0.0034,0.2071,0.5293,0.3265,0.0504,0.2053,0.0012,0.0480,0.0003,1.3298,1.6865,10420.612
196,Z,H,0.3812,0.0057,0.0013,0.0004,0.0058,0.2636,0.8046,0.4303,0.0572,0.1624,0.0017,0.0768,0.0003,1.7324,2.2078,10472.901
197,H,Z,0.3298,0.0047,0.0014,0.0006,0.0041,0.2405,0.7387,0.5378,0.0909,0.1449,0.0010,0.0836,0.0003,1.7720,2.1993,10525.164
198,Z,H,0.3182,0.0043,0.0014,0.0004,0.0036,0.2320,0.5556,0.3684,0.0647,0.1922,0.0024,0.0821,0.0002,1.4277,1.8426,10577.066
199,H,Z,0.3749,0.0042,0.0011,0.0004,0.0035,0.2244,0.5250,0.3123,0.0492,0.1437,0.0238,0.0799,0.0002,1.2664,1.7570,10628.884
200,Z,H,0.3247,0.0033,0.0011,0.0004,0.0037,0.2232,0.6438,0.3250,0.0590,0.1241,0.0011,0.0475,0.0001,1.3838,1.7679,10680.719
201,H,Z,0.3104,0.0038,0.0010,0.0002,0.0035,0.2068,0.6038,0.3341,0.0520,0.1281,0.0011,0.0594,0.0003,1.3352,1.7169,10732.560
202,Z,H,0.3172,0.0028,0.0009,0.0004,0.0038,0.2193,0.5045,0.3747,0.0558,0.1649,0.0017,0.0712,0.0003,1.3402,1.7408,10784.375
203,H,Z,0.2941,0.0044,0.0010,0.0003,0.0037,0.2302,0.5287,0.3535,0.0506,0.2141,0.0021,0.0700,0.0003,1.3907,1.7690,10836.204
204,Z,H,0.5453,0.0074,0.0016,0.0005,0.0067,0.3003,0.7775,0.5904,0.0899,0.1652,0.0013,0.0576,0.0005,1.9358,2.5593,10888.817
205,H,Z,0.3372,0.0050,0.0013,0.0004,0.0057,0.2480,0.8006,0.5967,0.1163,0.1519,0.0054,0.0800,0.0003,1.9276,2.3650,10941.274
206,Z,H,0.3059,0.0043,0.0014,0.0003,0.0038,0.2216,0.5092,0.3253,0.0536,0.1434,0.0012,0.0608,0.0004,1.2618,1.6421,10992.989
207,H,Z,0.3413,0.0061,0.0012,0.0006,0.0057,0.2426,0.7818,0.5836,0.0892,0.1309,0.0011,0.0571,0.0004,1.8403,2.2559,11045.373
208,Z,H,0.3251,0.0042,0.0013,0.0005,0.0056,0.3096,0.5644,0.3632,0.0493,0.1246,0.0062,0.0529,0.0001,1.4206,1.8183,11097.287
209,H,Z,0.3154,0.0037,0.0013,0.0003,0.0035,0.2168,0.5298,0.3328,0.0494,0.1579,0.0010,0.0626,0.0002,1.2983,1.6884,11149.032
210,Z,H,0.3014,0.0041,0.0012,0.0004,0.0038,0.2425,0.5198,0.3409,0.0550,0.1559,0.0011,0.0675,0.0003,1.3252,1.7068,11200.810
211,H,Z,0.3042,0.0040,0.0010,0.0005,0.0038,0.2313,0.5408,0.3368,0.0518,0.1564,0.0018,0.0602,0.0001,1.3278,1.7052,11252.608
212,Z,H,0.3649,0.0041,0.0012,0.0004,0.0034,0.2211,0.5496,0.4038,0.0491,0.1413,0.0012,0.0555,0.0004,1.3755,1.8117,11304.517
213,H,Z,0.2931,0.0034,0.0009,0.0004,0.0039,0.2560,0.5116,0.3548,0.0508,0.1869,0.0033,0.0532,0.0003,1.3718,1.7324,11356.319
214,Z,H,0.3300,0.0035,0.0010,0.0003,0.0037,0.2199,0.5057,0.7044,0.0579,0.1538,0.0009,0.0557,0.0003,1.6547,2.0517,11408.460
215,H,Z,0.3054,0.0035,0.0010,0.0004,0.0035,0.2178,0.5167,0.3364,0.0662,0.1659,0.0021,0.0714,0.0003,1.3167,1.7059,11460.233
216,Z,H,0.3235,0.0050,0.0012,0.0004,0.0054,0.3262,0.5243,0.3668,0.0478,0.1905,0.0017,0.0756,0.0003,1.4656,1.8810,11512.179
217,H,Z,0.3135,0.0039,0.0015,0.0002,0.0038,0.2392,0.5136,0.3330,0.0492,0.1579,0.0008,0.0668,0.0002,1.3044,1.6971,11563.920
218,Z,H,0.2838,0.0034,0.0010,0.0003,0.0034,0.2087,0.6543,0.3206,0.0601,0.1269,0.0012,0.0591,0.0003,1.3818,1.7359,11615.706
219,H,Z,0.3005,0.0035,0.0010,0.0004,0.0036,0.2142,0.5128,0.3612,0.0524,0.1732,0.0013,0.0595,0.0003,1.3254,1.6976,11667.450
220,Z,H,0.2924,0.0037,0.0014,0.0004,0.0038,0.2446,0.5535,0.3498,0.0513,0.1334,0.0011,0.0588,0.0003,1.3441,1.7082,11719.207
221,H,Z,0.3119,0.0039,0.0012,0.0004,0.0038,0.2034,0.5267,0.3406,0.0505,0.1589,0.0016,0.0807,0.0004,1.2914,1.6975,11770.962
222,Z,H,0.2960,0.0040,0.0011,0.0005,0.0034,0.2310,0.5170,0.3374,0.0578,0.1664,0.0009,0.0543,0.0002,1.3207,1.6832,11822.712
223,H,Z,0.3475,0.0055,0.0013,0.0006,0.0057,0.2385,0.7396,0.5556,0.0882,0.1854,0.0011,0.0730,0.0003,1.8184,2.2556,11875.030
224,Z,H,0.3321,0.0054,0.0018,0.0006,0.0053,0.2197,0.7038,0.3491,0.0553,0.1731,0.0016,0.0629,0.0004,1.5158,1.9289,11927.022
225,H,Z,0.3007,0.0036,0.0012,0.0005,0.0036,0.2063,0.7751,0.3315,0.0478,0.1683,0.0013,0.0665,0.0004,1.5456,1.9255,11979.022
226,Z,H,0.3264,0.0057,0.0011,0.0008,0.0055,0.2399,0.7757,0.5300,0.0921,0.1724,0.0011,0.0764,0.0003,1.8231,2.2424,12031.326
227,H,Z,0.3578,0.0056,0.0014,0.0004,0.0057,0.2792,0.7835,0.6100,0.0963,0.1740,0.0236,0.0670,0.0006,1.9561,2.4209,12083.815
228,Z,H,0.3288,0.0037,0.0011,0.0003,0.0034,0.2069,0.5232,0.3421,0.0530,0.1829,0.0020,0.0696,0.0002,1.3206,1.7315,12135.616
229,H,Z,0.3239,0.0045,0.0012,0.0004,0.0037,0.2346,0.5867,0.3687,0.0540,0.2073,0.0131,0.0839,0.0005,1.4638,1.8974,12187.586
230,Z,H,0.3332,0.0034,0.0009,0.0004,0.0033,0.2038,0.5022,0.3299,0.0537,0.1093,0.0010,0.0422,0.0002,1.2081,1.5944,12239.257
231,H,Z,0.3756,0.0045,0.0013,0.0009,0.0046,0.2743,0.5243,0.3368,0.0541,0.1809,0.0015,0.0721,0.0004,1.3819,1.8450,12291.175
232,Z,H,0.3635,0.0060,0.0014,0.0007,0.0066,0.2614,0.8177,0.6391,0.0975,0.2608,0.0014,0.0787,0.0003,2.0901,2.5517,12343.800
233,H,Z,0.4146,0.0052,0.0017,0.0006,0.0056,0.2597,0.5826,0.3966,0.0515,0.1767,0.0073,0.0891,0.0006,1.4805,2.0079,12395.881
234,Z,H,0.3314,0.0045,0.0013,0.0004,0.0050,0.2197,0.5549,0.3503,0.0564,0.1220,0.0423,0.0616,0.0002,1.3141,1.7630,12447.814
235,H,Z,0.2900,0.0040,0.0014,0.0004,0.0040,0.2359,0.5679,0.3389,0.0529,0.1880,0.0017,0.0669,0.0004,1.3962,1.7672,12499.633
236,Z,H,0.3509,0.0051,0.0015,0.0004,0.0061,0.2415,0.7529,0.5547,0.0880,0.1461,0.0011,0.0749,0.0002,1.7932,2.2355,12551.926
237,H,Z,0.3884,0.0066,0.0017,0.0005,0.0077,0.2735,0.8585,0.6544,0.0997,0.2183,0.0015,0.0775,0.0005,2.1195,2.6065,12604.604
238,Z,H,0.3489,0.0056,0.0014,0.0003,0.0061,0.2404,0.7977,0.5886,0.0990,0.1725,0.0237,0.0588,0.0003,1.9123,2.3595,12657.018
239,H,Z,0.3521,0.0057,0.0012,0.0007,0.0054,0.2457,0.8295,0.5889,0.0945,0.1832,0.0012,0.0693,0.0005,1.9547,2.3932,12709.469
240,Z,H,0.2962,0.0045,0.0015,0.0003,0.0040,0.2618,0.5377,0.3664,0.0515,0.1203,0.0012,0.0636,0.0005,1.3475,1.7215,12761.256
241,H,Z,0.3384,0.0066,0.0014,0.0006,0.0064,0.2581,0.7654,0.6201,0.0938,0.1673,0.0023,0.0968,0.0005,1.9273,2.3825,12813.707
242,Z,H,0.3294,0.0044,0.0014,0.0003,0.0042,0.2161,0.7052,0.3597,0.0560,0.1346,0.0010,0.0580,0.0003,1.4818,1.8827,12865.648
243,H,Z,0.3826,0.0038,0.0013,0.0004,0.0039,0.2315,0.6536,0.3351,0.0627,0.1213,0.0013,0.0761,0.0003,1.4130,1.8852,12917.586
244,Z,H,0.3246,0.0041,0.0013,0.0004,0.0041,0.2433,0.5310,0.4598,0.0635,0.1587,0.0013,0.0694,0.0003,1.4699,1.8781,12969.513
245,H,Z,0.2967,0.0044,0.0017,0.0005,0.0040,0.2457,0.5682,0.3617,0.0546,0.1646,0.0233,0.0774,0.0003,1.4081,1.8186,13021.391
246,Z,H,0.3166,0.0036,0.0011,0.0004,0.0034,0.2164,0.5082,0.3457,0.0552,0.1619,0.0106,0.0699,0.0001,1.2973,1.7047,13073.147
247,H,Z,0.3112,0.0047,0.0017,0.0006,0.0044,0.2144,0.5176,0.3556,0.0518,0.1558,0.0258,0.0815,0.0003,1.3074,1.7396,13124.942
248,Z,H,0.3729,0.0039,0.0011,0.0003,0.0038,0.2842,0.6726,0.4361,0.0677,0.1640,0.0076,0.0652,0.0003,1.6394,2.0968,13177.107
249,H,Z,0.3170,0.0041,0.0013,0.0004,0.0043,0.2208,0.5395,0.3568,0.0551,0.1813,0.0014,0.0961,0.0004,1.3657,1.7931,13228.997
250,Z,H,0.3011,0.0037,0.0010,0.0002,0.0040,0.2073,0.5053,0.3698,0.0543,0.1734,0.0010,0.0625,0.0003,1.3214,1.6972,13280.801
251,H,Z,0.3064,0.0033,0.0010,0.0002,0.0033,0.2014,0.4878,0.3174,0.0450,0.1242,0.0013,0.0760,0.0002,1.1855,1.5790,13332.465
252,Z,H,0.2918,0.0029,0.0009,0.0003,0.0030,0.2100,0.4891,0.3184,0.0566,0.1899,0.0064,0.0793,0.0001,1.2751,1.6616,13384.179
253,H,Z,0.3039,0.0039,0.0011,0.0003,0.0034,0.2090,0.5166,0.3315,0.0510,0.1569,0.0015,0.0723,0.0003,1.2738,1.6621,13435.901
254,Z,H,0.3570,0.0043,0.0011,0.0004,0.0035,0.2109,0.5124,0.3183,0.0551,0.1290,0.0012,0.0554,0.0003,1.2370,1.6620,13487.631
255,H,Z,0.3246,0.0038,0.0010,0.0003,0.0041,0.2065,0.5048,0.3497,0.0516,0.1572,0.0012,0.0552,0.0003,1.2836,1.6761,13539.386
256,Z,H,0.2820,0.0048,0.0012,0.0003,0.0040,0.2216,0.5093,0.3492,0.0504,0.1637,0.0018,0.0720,0.0005,1.3072,1.6762,13591.127
257,H,Z,0.2909,0.0038,0.0011,0.0005,0.0036,0.2069,0.5175,0.3374,0.0516,0.1791,0.0021,0.0820,0.0002,1.3052,1.6913,13642.912
258,Z,H,0.2980,0.0039,0.0013,0.0004,0.0040,0.2313,0.5288,0.3248,0.0580,0.2144,0.0014,0.0727,0.0002,1.3681,1.7516,13694.724
259,H,Z,0.3347,0.0049,0.0014,0.0005,0.0052,0.2345,0.7118,0.5748,0.0952,0.1609,0.0014,0.0637,0.0003,1.8000,2.2143,13746.993
260,Z,H,0.3386,0.0058,0.0015,0.0008,0.0058,0.2404,0.7466,0.5700,0.0883,0.1846,0.0014,0.0640,0.0003,1.8409,2.2615,13799.311
261,H,Z,0.3080,0.0044,0.0013,0.0003,0.0044,0.2202,0.5227,0.3484,0.0543,0.2737,0.0011,0.0730,0.0004,1.4317,1.8263,13851.196
262,Z,H,0.3081,0.0041,0.0013,0.0003,0.0038,0.4112,0.5330,0.3515,0.0682,0.1813,0.0015,0.0643,0.0003,1.5580,1.9439,13903.193
263,H,Z,0.2970,0.0029,0.0010,0.0002,0.0040,0.2191,0.5091,0.3533,0.0504,0.1508,0.0018,0.0772,0.0002,1.2949,1.6813,13954.940
264,Z,H,0.3226,0.0054,0.0012,0.0004,0.0059,0.2447,0.7438,0.5286,0.0991,0.1384,0.0011,0.0546,0.0003,1.7660,2.1598,14007.154
265,H,Z,0.3122,0.0042,0.0013,0.0003,0.0038,0.2245,0.5181,0.3486,0.0516,0.1590,0.0292,0.0716,0.0002,1.3112,1.7359,14058.935
266,Z,H,0.3317,0.0056,0.0012,0.0005,0.0049,0.2374,0.7331,0.5168,0.1125,0.1593,0.0142,0.0622,0.0004,1.7715,2.1940,14111.232
267,H,Z,0.3181,0.0047,0.0013,0.0004,0.0051,0.2484,0.6034,0.3296,0.0497,0.1550,0.0012,0.0556,0.0003,1.4073,1.7958,14163.140
268,Z,H,0.3089,0.0040,0.0015,0.0004,0.0038,0.2172,0.5558,0.3280,0.0528,0.1492,0.0013,0.0643,0.0004,1.3141,1.7003,14214.895
269,H,Z,0.3093,0.0035,0.0010,0.0004,0.0040,0.2067,0.5365,0.3472,0.0520,0.1659,0.0013,0.0648,0.0003,1.3198,1.7064,14266.654
270,Z,H,0.3361,0.0040,0.0010,0.0004,0.0045,0.2266,0.7192,0.3082,0.0468,0.1277,0.0008,0.0500,0.0001,1.4365,1.8351,14318.538
271,H,Z,0.3344,0.0048,0.0013,0.0007,0.0054,0.2396,0.7580,0.5394,0.0880,0.1449,0.0373,0.0600,0.0003,1.7828,2.2289,14370.896
272,Z,H,0.2925,0.0038,0.0011,0.0004,0.0035,0.2391,0.5308,0.3584,0.0519,0.1366,0.0008,0.0628,0.0002,1.3265,1.6935,14422.635
273,H,Z,0.2970,0.0038,0.0012,0.0004,0.0042,0.2465,0.5501,0.3884,0.0575,0.1684,0.0282,0.0683,0.0003,1.4241,1.8294,14474.521
274,Z,H,0.2986,0.0038,0.0013,0.0003,0.0037,0.2444,0.5215,0.3637,0.0570,0.1615,0.0011,0.0612,0.0003,1.3588,1.7313,14526.312
275,H,Z,0.4199,0.0043,0.0014,0.0007,0.0049,0.2825,0.5229,0.3508,0.0508,0.1677,0.0009,0.0702,0.0002,1.3846,1.8892,14578.263
276,Z,H,0.3097,0.0041,0.0013,0.0004,0.0039,0.2279,0.5126,0.3326,0.0453,0.1379,0.0452,0.0856,0.0002,1.2693,1.7217,14630.041
277,H,Z,0.3144,0.0035,0.0011,0.0003,0.0033,0.2117,0.5156,0.3323,0.0516,0.1643,0.0012,0.0589,0.0002,1.2848,1.6695,14681.919
278,Z,H,0.3036,0.0040,0.0010,0.0002,0.0038,0.2076,0.5373,0.3161,0.0545,0.1332,0.0216,0.0569,0.0003,1.2595,1.6527,14733.628
279,H,Z,0.3360,0.0057,0.0013,0.0006,0.0055,0.2449,0.7643,0.5469,0.0949,0.1912,0.0013,0.0652,0.0003,1.8547,2.2754,14785.975
280,Z,H,0.2882,0.0040,0.0012,0.0005,0.0039,0.2385,0.5216,0.3626,0.0542,0.1544,0.0093,0.0616,0.0003,1.3416,1.7153,14837.738
281,H,Z,0.3411,0.0042,0.0012,0.0004,0.0037,0.2694,0.6065,0.3753,0.0541,0.1862,0.0009,0.0565,0.0001,1.5028,1.9130,14889.699
282,Z,H,0.4031,0.0046,0.0013,0.0005,0.0030,0.2862,0.6559,0.4362,0.0755,0.1587,0.0011,0.0481,0.0003,1.6243,2.0883,14941.841
283,H,Z,0.3854,0.0043,0.0012,0.0006,0.0043,0.2590,0.6476,0.3593,0.0480,0.1168,0.0087,0.0550,0.0002,1.4404,1.9025,14993.828
284,Z,H,0.4914,0.0066,0.0012,0.0005,0.0055,0.2695,0.6768,0.3823,0.0510,0.1769,0.0017,0.0667,0.0003,1.5690,2.1453,15046.041
285,H,Z,0.2853,0.0041,0.0012,0.0004,0.0040,0.2195,0.5205,0.3411,0.0522,0.1826,0.0090,0.0603,0.0002,1.3304,1.6968,15097.799
286,Z,H,0.3931,0.0042,0.0012,0.0005,0.0045,0.2657,0.6697,0.4232,0.0737,0.1604,0.0276,0.0776,0.0003,1.6067,2.1177,15149.991
287,H,Z,0.3265,0.0046,0.0012,0.0004,0.0054,0.2404,0.7784,0.5633,0.0912,0.1743,0.0012,0.0596,0.0002,1.9019,2.3028,15202.344
288,Z,H,0.4356,0.0049,0.0014,0.0006,0.0053,0.2603,0.5481,0.3957,0.0533,0.2045,0.0268,0.0779,0.0004,1.4761,2.0315,15254.439
289,H,Z,0.2920,0.0040,0.0011,0.0004,0.0039,0.2336,0.4980,0.3417,0.0591,0.1359,0.0013,0.0595,0.0002,1.2802,1.6446,15306.142
290,Z,H,0.2984,0.0048,0.0010,0.0002,0.0032,0.2148,0.5206,0.3206,0.0567,0.1533,0.0015,0.0691,0.0003,1.2775,1.6576,15357.871
291,H,Z,0.3065,0.0046,0.0013,0.0004,0.0039,0.2239,0.5293,0.3426,0.0532,0.1728,0.0038,0.0663,0.0003,1.3347,1.7241,15409.656
292,Z,H,0.3517,0.0057,0.0013,0.0007,0.0060,0.2455,0.7488,0.5837,0.0918,0.1765,0.0311,0.0752,0.0002,1.8598,2.3341,15462.060
293,H,Z,0.4007,0.0053,0.0016,0.0007,0.0048,0.2393,0.5253,0.3757,0.0637,0.1473,0.0012,0.0833,0.0002,1.3645,1.8647,15513.978
294,Z,H,0.2864,0.0022,0.0009,0.0002,0.0035,0.2373,0.5156,0.3179,0.0571,0.1416,0.0009,0.0409,0.0001,1.2787,1.6160,15565.690
295,H,Z,0.3407,0.0048,0.0011,0.0004,0.0056,0.2465,0.7487,0.5595,0.0881,0.1458,0.0106,0.0599,0.0003,1.8006,2.2258,15617.974
296,Z,H,0.3445,0.0052,0.0014,0.0008,0.0060,0.2469,0.7556,0.6086,0.0900,0.1722,0.0246,0.0780,0.0005,1.8875,2.3505,15670.393
297,H,Z,0.3290,0.0047,0.0015,0.0005,0.0047,0.2555,0.7414,0.5144,0.0835,0.1642,0.0291,0.0755,0.0003,1.7698,2.2174,15722.675
298,Z,H,0.3737,0.0049,0.0012,0.0003,0.0036,0.2754,0.5288,0.3458,0.0544,0.1663,0.0009,0.0660,0.0002,1.3809,1.8336,15774.569
299,H,Z,0.3117,0.0039,0.0012,0.0003,0.0041,0.2292,0.5127,0.3475,0.0535,0.1473,0.0238,0.0619,0.0003,1.2999,1.7090,15826.381
300,Z,H,0.2967,0.0037,0.0011,0.0002,0.0037,0.2312,0.5963,0.3326,0.0490,0.1904,0.0012,0.0588,0.0003,1.4080,1.7754,15878.233
301,H,Z,0.3100,0.0033,0.0012,0.0002,0.0037,0.2064,0.5454,0.3217,0.0561,0.1544,0.0019,0.0804,0.0001,1.2999,1.7029,15929.997
302,Z,H,0.2773,0.0027,0.0010,0.0002,0.0035,0.2366,0.5280,0.3387,0.0521,0.1525,0.0101,0.0676,0.0003,1.3171,1.6819,15981.738
303,H,Z,0.3179,0.0028,0.0010,0.0004,0.0038,0.2239,0.6472,0.3279,0.0484,0.2017,0.0014,0.0614,0.0004,1.4597,1.8505,16033.651
304,Z,H,0.3153,0.0044,0.0013,0.0003,0.0038,0.2195,0.5072,0.3722,0.0504,0.1310,0.0013,0.0635,0.0003,1.2899,1.6824,16085.390
305,H,Z,0.2925,0.0029,0.0012,0.0002,0.0039,0.2162,0.5211,0.3023,0.0474,0.1667,0.0009,0.0551,0.0003,1.2654,1.6240,16137.062
306,Z,H,0.3887,0.0044,0.0012,0.0004,0.0043,0.2401,0.5150,0.3331,0.0573,0.1415,0.0011,0.0592,0.0003,1.2973,1.7589,16188.867
307,H,Z,0.3211,0.0041,0.0010,0.0004,0.0052,0.2411,0.7642,0.5479,0.1009,0.1423,0.0275,0.0575,0.0003,1.8083,2.2274,16241.165
308,Z,H,0.2908,0.0042,0.0014,0.0005,0.0042,0.2097,0.5225,0.3626,0.0521,0.1438,0.0023,0.0813,0.0002,1.3024,1.6893,16292.920
309,H,Z,0.3158,0.0053,0.0012,0.0008,0.0058,0.2384,0.7314,0.5249,0.1068,0.1681,0.0015,0.0675,0.0004,1.7824,2.1832,16345.201
310,Z,H,0.2930,0.0038,0.0013,0.0004,0.0037,0.2171,0.5695,0.3318,0.0588,0.1832,0.0012,0.0607,0.0002,1.3727,1.7387,16397.000
