swap_idx,from,to,read_toml,disconnect,retune_radio,park_selectors,load_plugins,build_read_toml,build_create_blocks,build_connect,build_bridge_ports,start_runtime,reconnect,terminate_spawn,unpark_selectors,build_and_start,total,t_ms
120,Z,H,0.3143,0.0039,0.0010,0.0003,0.0042,0.2231,0.5121,0.3578,0.0546,0.1401,0.0011,0.0692,0.0003,1.3003,1.6972,6440.251
121,H,Z,0.2256,0.0052,0.0011,0.0004,0.0032,0.1586,0.0612,0.2566,0.0991,0.0792,0.0011,0.0676,0.0002,0.6624,0.9692,6491.270
122,Z,H,0.3114,0.0051,0.0011,0.0005,0.0050,0.2350,0.6938,0.4018,0.0617,0.1669,0.0013,0.0544,0.0002,1.5719,1.9528,6543.271
123,H,Z,0.2222,0.0037,0.0015,0.0005,0.0029,0.1527,0.0526,0.1481,0.0590,0.1093,0.0008,0.0689,0.0001,0.5276,0.8303,6594.145
124,Z,H,0.3091,0.0049,0.0011,0.0005,0.0056,0.2312,0.7684,0.5377,0.0900,0.1621,0.0011,0.0511,0.0003,1.8017,2.1777,6646.374
125,H,Z,0.2235,0.0057,0.0013,0.0008,0.0033,0.1538,0.0615,0.2440,0.0998,0.0800,0.0015,0.0629,0.0002,0.6472,0.9493,6697.378
126,Z,H,0.3409,0.0039,0.0016,0.0004,0.0041,0.2228,0.5216,0.3485,0.0574,0.1855,0.0116,0.0639,0.0001,1.3469,1.7753,6749.195
127,H,Z,0.2310,0.0055,0.0010,0.0004,0.0035,0.1484,0.0617,0.2321,0.2945,0.1054,0.0012,0.0450,0.0002,0.8520,1.1422,6800.410
128,Z,H,0.2966,0.0040,0.0013,0.0003,0.0037,0.2345,0.5196,0.3537,0.0550,0.1573,0.0013,0.0633,0.0003,1.3313,1.7040,6852.156
129,H,Z,0.2518,0.0045,0.0009,0.0003,0.0026,0.1475,0.0524,0.2010,0.1064,0.0864,0.0032,0.0698,0.0003,0.6014,0.9369,6903.153
130,Z,H,0.2867,0.0040,0.0013,0.0004,0.0032,0.2084,0.5366,0.3467,0.0527,0.1631,0.0013,0.0684,0.0003,1.3187,1.6866,6954.891
131,H,Z,0.2173,0.0051,0.0012,0.0004,0.0031,0.1483,0.0582,0.2277,0.1003,0.0824,0.0315,0.0709,0.0003,0.6258,0.9582,7005.930
132,Z,H,0.3031,0.0042,0.0014,0.0007,0.0044,0.2208,0.5236,0.3319,0.0495,0.1072,0.0006,0.0507,0.0001,1.2424,1.6098,7057.584
133,H,Z,0.1933,0.0030,0.0010,0.0003,0.0022,0.1481,0.0439,0.1525,0.0538,0.0828,0.0012,0.0581,0.0002,0.4883,0.7496,7108.398
134,Z,H,0.2879,0.0041,0.0010,0.0003,0.0041,0.2099,0.5621,0.3280,0.0663,0.1916,0.0010,0.0604,0.0003,1.3728,1.7337,7160.227
135,H,Z,0.2232,0.0053,0.0012,0.0006,0.0031,0.1511,0.0577,0.2167,0.2375,0.1154,0.0010,0.0605,0.0002,0.7899,1.0875,7211.354
136,Z,H,0.3555,0.0051,0.0019,0.0004,0.0060,0.2740,0.7566,0.5899,0.0961,0.1581,0.0011,0.0712,0.0003,1.8873,2.3307,7263.739
137,H,Z,0.2453,0.0049,0.0014,0.0008,0.0030,0.1583,0.0611,0.2264,0.1036,0.0890,0.0447,0.0770,0.0003,0.6481,1.0277,7314.824
138,Z,H,0.3650,0.0046,0.0020,0.0004,0.0052,0.2192,0.5122,0.3138,0.0506,0.1200,0.0012,0.0486,0.0002,1.2245,1.6539,7366.525
139,H,Z,0.2008,0.0038,0.0009,0.0003,0.0022,0.1361,0.0670,0.1526,0.0529,0.0808,0.0018,0.0601,0.0003,0.4977,0.7702,7417.331
140,Z,H,0.4315,0.0055,0.0015,0.0007,0.0051,0.3431,0.5768,0.3949,0.0672,0.1527,0.0012,0.0623,0.0003,1.5445,2.0552,7469.428
141,H,Z,0.1932,0.0038,0.0011,0.0004,0.0025,0.1409,0.0503,0.1595,0.0552,0.0684,0.0265,0.0967,0.0003,0.4817,0.8081,7520.284
142,Z,H,0.2984,0.0038,0.0011,0.0004,0.0041,0.2101,0.6402,0.3293,0.0522,0.1688,0.0010,0.0599,0.0003,1.4139,1.7849,7572.127
143,H,Z,0.2177,0.0051,0.0010,0.0004,0.0027,0.1453,0.0565,0.2112,0.0948,0.0862,0.0212,0.0557,0.0003,0.6025,0.9091,7623.088
144,Z,H,0.3308,0.0042,0.0014,0.0004,0.0040,0.2153,0.5268,0.3551,0.0555,0.1400,0.0011,0.0615,0.0002,1.3054,1.7109,7674.846
145,H,Z,0.2116,0.0038,0.0011,0.0003,0.0024,0.1277,0.0551,0.1463,0.0575,0.0644,0.0092,0.0669,0.0003,0.4591,0.7567,7725.649
146,Z,H,0.2858,0.0035,0.0010,0.0005,0.0034,0.2087,0.5704,0.2945,0.0472,0.1385,0.0010,0.0491,0.0001,1.2682,1.6144,7777.306
147,H,Z,0.1996,0.0036,0.0011,0.0005,0.0023,0.1266,0.0517,0.1496,0.0668,0.0807,0.1051,0.0746,0.0003,0.4840,0.8754,7828.232
148,Z,H,0.2933,0.0042,0.0011,0.0004,0.0033,0.2081,0.5301,0.3359,0.0535,0.1198,0.0014,0.0727,0.0003,1.2597,1.6384,7879.941
149,H,Z,0.2321,0.0052,0.0012,0.0004,0.0031,0.1476,0.0556,0.2164,0.0938,0.0827,0.0263,0.0630,0.0002,0.6044,0.9382,7930.941
150,Z,H,0.2910,0.0038,0.0015,0.0003,0.0037,0.2114,0.6888,0.4580,0.0636,0.1520,0.0213,0.0662,0.0002,1.5858,1.9757,7982.971
151,H,Z,0.2036,0.0039,0.0012,0.0004,0.0027,0.1314,0.0566,0.1410,0.0556,0.0816,0.0293,0.0588,0.0003,0.4733,0.7757,8033.786
