idx,t_rel_s,delta_ms,len,version,payload_prefix
230,7.825122781,10.251173,30,v4,88000000ffffffffffffa8dd9f4dc5b5
231,7.835531839,10.409058,30,v4,88000000ffffffffffffa8dd9f4dc5b5
232,7.846385545,10.853706,30,v4,88000000ffffffffffffa8dd9f4dc5b5
233,7.856648296,10.262751,30,v4,88000000ffffffffffffa8dd9f4dc5b5
234,7.866828294,10.179998,30,v4,88000000ffffffffffffa8dd9f4dc5b5
235,7.879771983,12.943689,30,v4,88000000ffffffffffffa8dd9f4dc5b5
236,7.888318652,8.546669,30,v4,88000000ffffffffffffa8dd9f4dc5b5
237,7.898559053,10.240401,30,v4,88000000ffffffffffffa8dd9f4dc5b5
238,7.909398849,10.839796,30,v4,88000000ffffffffffffa8dd9f4dc5b5
239,7.919557723,10.158874,30,v4,88000000ffffffffffffa8dd9f4dc5b5
240,7.929659226,10.101503,30,v4,88000000ffffffffffffa8dd9f4dc5b5
241,7.942054111,12.394885,30,v4,88000000ffffffffffffa8dd9f4dc5b5
242,7.952082537,10.028426,30,v4,88000000ffffffffffffa8dd9f4dc5b5
243,7.962639323,10.556786,30,v4,88000000ffffffffffffa8dd9f4dc5b5
244,7.973410115,10.770792,30,v4,88000000ffffffffffffa8dd9f4dc5b5
245,7.983621378,10.211263,30,v4,88000000ffffffffffffa8dd9f4dc5b5
246,7.993882949,10.261571,30,v4,88000000ffffffffffffa8dd9f4dc5b5
247,8.005006512,11.123563,30,v4,88000000ffffffffffffa8dd9f4dc5b5
248,8.014979240,9.972728,30,v4,88000000ffffffffffffa8dd9f4dc5b5
249,8.027192761,12.213521,30,v4,88000000ffffffffffffa8dd9f4dc5b5
250,8.035673806,8.481045,30,v4,88000000ffffffffffffa8dd9f4dc5b5
251,8.046988700,11.314894,30,v4,88000000ffffffffffffa8dd9f4dc5b5
252,8.057777390,10.788690,30,v4,88000000ffffffffffffa8dd9f4dc5b5
253,8.068874474,11.097084,30,v4,88000000ffffffffffffa8dd9f4dc5b5
254,8.079109894,10.235420,30,v4,88000000ffffffffffffa8dd9f4dc5b5
255,8.090347204,11.237310,30,v4,88000000ffffffffffffa8dd9f4dc5b5
256,8.100374840,10.027636,30,v4,88000000ffffffffffffa8dd9f4dc5b5
257,8.110586830,10.211990,30,v4,88000000ffffffffffffa8dd9f4dc5b5
258,8.120779595,10.192765,30,v4,88000000ffffffffffffa8dd9f4dc5b5
259,8.131920291,11.140696,30,v4,88000000ffffffffffffa8dd9f4dc5b5
260,8.142438251,10.517960,30,v4,88000000ffffffffffffa8dd9f4dc5b5
261,8.152313771,9.875520,30,v4,88000000ffffffffffffa8dd9f4dc5b5
262,8.163640695,11.326924,30,v4,88000000ffffffffffffa8dd9f4dc5b5
263,8.173633918,9.993223,30,v4,88000000ffffffffffffa8dd9f4dc5b5
