idx,t_rel_s,delta_ms,len,version,payload_prefix
297,6.737494817,12.255163,30,v6,88000000ffffffffffffa8dd9f4dc5b5
298,6.747661493,10.166676,30,v6,88000000ffffffffffffa8dd9f4dc5b5
299,6.758723194,11.061701,30,v6,88000000ffffffffffffa8dd9f4dc5b5
300,6.770121179,11.397985,30,v6,88000000ffffffffffffa8dd9f4dc5b5
301,6.780296136,10.174957,30,v6,88000000ffffffffffffa8dd9f4dc5b5
302,6.791418198,11.122062,30,v6,88000000ffffffffffffa8dd9f4dc5b5
303,6.801369520,9.951322,30,v6,88000000ffffffffffffa8dd9f4dc5b5
304,6.812599277,11.229757,30,v6,88000000ffffffffffffa8dd9f4dc5b5
305,6.822847227,10.247950,30,v6,88000000ffffffffffffa8dd9f4dc5b5
306,6.834134266,11.287039,30,v6,88000000ffffffffffffa8dd9f4dc5b5
307,6.844363542,10.229276,30,v6,88000000ffffffffffffa8dd9f4dc5b5
308,6.856340772,11.977230,30,v6,88000000ffffffffffffa8dd9f4dc5b5
309,6.866475398,10.134626,30,v6,88000000ffffffffffffa8dd9f4dc5b5
310,6.876639785,10.164387,30,v6,88000000ffffffffffffa8dd9f4dc5b5
311,6.887943804,11.304019,30,v6,88000000ffffffffffffa8dd9f4dc5b5
312,6.899120117,11.176313,30,v6,88000000ffffffffffffa8dd9f4dc5b5
313,6.910076814,10.956697,30,v6,88000000ffffffffffffa8dd9f4dc5b5
314,6.920262835,10.186021,30,v6,88000000ffffffffffffa8dd9f4dc5b5
315,6.931523484,11.260649,30,v6,88000000ffffffffffffa8dd9f4dc5b5
316,6.941789026,10.265542,30,v6,88000000ffffffffffffa8dd9f4dc5b5
317,6.952961164,11.172138,30,v6,88000000ffffffffffffa8dd9f4dc5b5
318,6.963043227,10.082063,30,v6,88000000ffffffffffffa8dd9f4dc5b5
319,6.974338309,11.295082,30,v6,88000000ffffffffffffa8dd9f4dc5b5
320,6.984632393,10.294084,30,v6,88000000ffffffffffffa8dd9f4dc5b5
