swap_idx,from,to,read_toml,disconnect,retune_radio,park_selectors,load_plugins,build_read_toml,build_create_blocks,build_connect,build_bridge_ports,start_runtime,reconnect,terminate_spawn,unpark_selectors,build_and_start,total,t_ms
152,Z,H,0.2748,0.0029,0.0011,0.0003,0.0028,0.1976,0.4493,0.5147,0.0426,0.1152,0.0011,0.0519,0.0005,1.3274,1.6646,8026.550
153,H,Z,0.1301,0.0022,0.0006,0.0002,0.0015,0.0902,0.0340,0.0964,0.0433,0.0501,0.0032,0.0558,0.0002,0.3205,0.5156,8077.112
154,Z,H,0.1965,0.0022,0.0007,0.0002,0.0025,0.1493,0.4569,0.2416,0.0370,0.1007,0.0009,0.0560,0.0001,0.9930,1.2534,8128.397
155,H,Z,0.1693,0.0023,0.0008,0.0002,0.0020,0.0961,0.0373,0.1089,0.0581,0.0749,0.0249,0.0533,0.0002,0.3801,0.6346,8179.069
156,Z,H,0.2209,0.0031,0.0012,0.0003,0.0033,0.1725,0.3948,0.2754,0.0396,0.1125,0.0166,0.0571,0.0002,1.0030,1.3072,8230.406
157,H,Z,0.1331,0.0020,0.0005,0.0001,0.0014,0.0908,0.0325,0.0923,0.0412,0.0488,0.0080,0.0425,0.0001,0.3100,0.4989,8280.932
158,Z,H,0.2359,0.0030,0.0007,0.0002,0.0029,0.2026,0.4376,0.3325,0.0437,0.1367,0.0011,0.0559,0.0005,1.1650,1.4672,8332.441
159,H,Z,0.2045,0.0045,0.0010,0.0004,0.0025,0.1481,0.0588,0.1908,0.1045,0.0573,0.0013,0.0610,0.0002,0.5673,0.8451,8383.342
160,Z,H,0.2085,0.0024,0.0010,0.0002,0.0022,0.1528,0.3833,0.2507,0.0365,0.1080,0.0007,0.0556,0.0002,0.9390,1.2114,8434.588
161,H,Z,0.1968,0.0042,0.0010,0.0003,0.0028,0.1588,0.0475,0.1820,0.1062,0.0738,0.0007,0.0352,0.0004,0.5743,0.8174,8485.438
162,Z,H,0.2233,0.0039,0.0012,0.0004,0.0031,0.1788,0.3936,0.2699,0.0395,0.1169,0.0039,0.0820,0.0002,1.0080,1.3278,8536.807
163,H,Z,0.1479,0.0024,0.0010,0.0003,0.0014,0.0926,0.0357,0.0933,0.0406,0.0508,0.0154,0.0494,0.0002,0.3178,0.5371,8587.377
164,Z,H,0.1979,0.0028,0.0006,0.0002,0.0024,0.1608,0.3842,0.2442,0.0374,0.1097,0.0063,0.0499,0.0002,0.9435,1.2054,8638.611
165,H,Z,0.1294,0.0021,0.0006,0.0002,0.0013,0.1057,0.0351,0.1009,0.0441,0.0474,0.0099,0.0408,0.0001,0.3384,0.5241,8689.168
166,Z,H,0.2995,0.0040,0.0011,0.0003,0.0048,0.2311,0.7629,0.5592,0.0896,0.1006,0.0009,0.0537,0.0003,1.7529,2.1211,8741.329
167,H,Z,0.2167,0.0037,0.0008,0.0002,0.0019,0.1180,0.0436,0.1155,0.0574,0.0933,0.0210,0.0567,0.0003,0.4346,0.7380,8792.122
168,Z,H,0.2689,0.0035,0.0009,0.0006,0.0033,0.2242,0.4188,0.2489,0.0377,0.1144,0.0010,0.0495,0.0003,1.0516,1.3811,8843.541
169,H,Z,0.2137,0.0053,0.0011,0.0006,0.0031,0.1733,0.0546,0.1975,0.1126,0.0641,0.0012,0.0663,0.0003,0.6100,0.9037,8894.487
170,Z,H,0.2220,0.0031,0.0013,0.0002,0.0030,0.1574,0.3699,0.2515,0.0367,0.1105,0.0008,0.0634,0.0002,0.9339,1.2295,8945.761
171,H,Z,0.1706,0.0022,0.0007,0.0002,0.0019,0.1188,0.0404,0.1055,0.0565,0.0650,0.0086,0.0446,0.0002,0.3925,0.6232,8996.418
172,Z,H,0.2044,0.0029,0.0008,0.0003,0.0025,0.1617,0.3825,0.2535,0.0360,0.1019,0.0012,0.0637,0.0002,0.9453,1.2226,9047.686
173,H,Z,0.2176,0.0040,0.0009,0.0004,0.0030,0.1432,0.0488,0.1884,0.1004,0.0578,0.0250,0.0602,0.0003,0.5444,0.8575,9098.602
174,Z,H,0.2124,0.0021,0.0007,0.0002,0.0024,0.1577,0.3738,0.2343,0.0357,0.0827,0.0008,0.0528,0.0002,0.8916,1.1646,9149.828
175,H,Z,0.1428,0.0028,0.0006,0.0003,0.0015,0.0924,0.0377,0.0981,0.0451,0.0526,0.0015,0.0710,0.0003,0.3315,0.5541,9200.443
176,Z,H,0.1907,0.0023,0.0006,0.0002,0.0023,0.1623,0.3849,0.2473,0.0368,0.1103,0.0161,0.0474,0.0001,0.9488,1.2095,9251.686
177,H,Z,0.1400,0.0021,0.0008,0.0003,0.0016,0.0899,0.0357,0.0942,0.0489,0.0555,0.0064,0.0429,0.0001,0.3285,0.5239,9302.248
178,Z,H,0.1977,0.0027,0.0008,0.0002,0.0026,0.2081,0.5002,0.3037,0.0418,0.0973,0.0008,0.0572,0.0002,1.1591,1.4227,9353.708
179,H,Z,0.1386,0.0019,0.0006,0.0002,0.0013,0.0989,0.0350,0.0978,0.0479,0.0537,0.0006,0.0419,0.0002,0.3382,0.5246,9404.263
180,Z,H,0.2569,0.0034,0.0008,0.0003,0.0032,0.2020,0.4749,0.3029,0.0524,0.1201,0.0009,0.0493,0.0002,1.1614,1.4780,9455.801
181,H,Z,0.2297,0.0049,0.0009,0.0004,0.0028,0.2072,0.0546,0.2154,0.1071,0.0729,0.0015,0.0605,0.0003,0.6643,0.9674,9506.822
182,Z,H,0.2201,0.0029,0.0013,0.0002,0.0028,0.1557,0.3710,0.2625,0.0520,0.1348,0.0058,0.0597,0.0002,0.9876,1.2824,9558.148
183,H,Z,0.2096,0.0049,0.0010,0.0004,0.0028,0.1520,0.0541,0.1869,0.1341,0.0700,0.0026,0.0722,0.0002,0.6051,0.9008,9609.100
184,Z,H,0.2007,0.0025,0.0006,0.0002,0.0019,0.1455,0.3580,0.2373,0.0352,0.0785,0.0246,0.0620,0.0004,0.8619,1.1571,9660.286
185,H,Z,0.1740,0.0025,0.0007,0.0003,0.0016,0.1178,0.0382,0.0958,0.0443,0.0675,0.0024,0.0581,0.0002,0.3694,0.6106,9710.940
186,Z,H,0.1951,0.0026,0.0007,0.0002,0.0024,0.1449,0.3593,0.2379,0.0374,0.0837,0.0086,0.0452,0.0002,0.8711,1.1272,9762.113
187,H,Z,0.1616,0.0028,0.0007,0.0002,0.0016,0.1085,0.0445,0.0997,0.0498,0.0553,0.0146,0.0512,0.0002,0.3629,0.5973,9812.761
188,Z,H,0.3035,0.0046,0.0011,0.0004,0.0045,0.2344,0.7445,0.2570,0.0389,0.0954,0.0008,0.0293,0.0002,1.3801,1.7266,9864.528
189,H,Z,0.2144,0.0048,0.0012,0.0005,0.0027,0.1767,0.0543,0.1940,0.1112,0.0569,0.0010,0.0377,0.0003,0.6004,0.8648,9915.426
190,Z,H,0.1997,0.0022,0.0008,0.0001,0.0022,0.1646,0.3872,0.2428,0.0374,0.0960,0.0349,0.0497,0.0002,0.9350,1.2261,9966.693
191,H,Z,0.1471,0.0029,0.0008,0.0002,0.0015,0.0982,0.0394,0.0989,0.0418,0.0617,0.0015,0.0640,0.0003,0.3451,0.5650,10017.313
192,Z,H,0.1997,0.0021,0.0009,0.0002,0.0027,0.1543,0.3832,0.2494,0.0382,0.1053,0.0010,0.0590,0.0002,0.9373,1.2042,10068.551
193,H,Z,0.1347,0.0019,0.0006,0.0002,0.0013,0.0956,0.0425,0.1004,0.0451,0.0484,0.0065,0.0495,0.0002,0.3365,0.5325,10119.121
194,Z,H,0.2957,0.0047,0.0011,0.0005,0.0033,0.2326,0.4946,0.2678,0.0388,0.1179,0.0009,0.0425,0.0003,1.1620,1.5127,10170.671
195,H,Z,0.1706,0.0033,0.0012,0.0003,0.0019,0.0973,0.0425,0.1078,0.0484,0.0463,0.0253,0.0551,0.0003,0.3487,0.6081,10221.310
196,Z,H,0.1940,0.0022,0.0010,0.0002,0.0022,0.1558,0.4193,0.2449,0.0372,0.1113,0.0014,0.0545,0.0002,0.9784,1.2353,10272.612
197,H,Z,0.2231,0.0046,0.0010,0.0002,0.0022,0.1527,0.0491,0.1892,0.1026,0.0543,0.0327,0.0591,0.0003,0.5556,0.8806,10323.537
198,Z,H,0.1899,0.0023,0.0010,0.0001,0.0021,0.1591,0.3712,0.2546,0.0359,0.1193,0.0007,0.0510,0.0003,0.9472,1.1960,10374.768
199,H,Z,0.1481,0.0031,0.0009,0.0005,0.0015,0.0935,0.0396,0.1085,0.0474,0.0586,0.0172,0.0622,0.0002,0.3529,0.5880,10425.400
200,Z,H,0.2078,0.0028,0.0009,0.0003,0.0024,0.1579,0.3942,0.2649,0.0384,0.1204,0.0034,0.0552,0.0002,0.9841,1.2582,10476.703
201,H,Z,0.1381,0.0022,0.0006,0.0002,0.0015,0.0939,0.0356,0.0952,0.0477,0.0647,0.0277,0.0505,0.0002,0.3415,0.5635,10527.368
202,Z,H,0.2068,0.0029,0.0006,0.0003,0.0022,0.1489,0.3837,0.2551,0.0371,0.0936,0.0007,0.0490,0.0001,0.9253,1.1895,10578.594
203,H,Z,0.1357,0.0029,0.0009,0.0001,0.0016,0.0982,0.0377,0.0960,0.0486,0.0501,0.0265,0.0508,0.0002,0.3357,0.5559,10629.186
204,Z,H,0.1917,0.0022,0.0006,0.0002,0.0018,0.1556,0.3925,0.2404,0.0354,0.1498,0.0012,0.0532,0.0002,0.9829,1.2353,10680.460
205,H,Z,0.2095,0.0042,0.0010,0.0002,0.0025,0.1618,0.0486,0.1909,0.1034,0.0530,0.0153,0.0494,0.0002,0.5646,0.8486,10731.340
206,Z,H,0.2093,0.0025,0.0009,0.0001,0.0025,0.1572,0.3885,0.2535,0.0364,0.0878,0.0047,0.0359,0.0001,0.9297,1.1869,10782.561
207,H,Z,0.2052,0.0048,0.0012,0.0004,0.0026,0.1630,0.0539,0.1881,0.1014,0.0646,0.0008,0.0599,0.0002,0.5762,0.8536,10833.460
208,Z,H,0.2751,0.0036,0.0014,0.0004,0.0027,0.2156,0.5157,0.3316,0.0598,0.1033,0.0005,0.0592,0.0002,1.2342,1.5793,10885.074
209,H,Z,0.1459,0.0031,0.0008,0.0002,0.0017,0.0929,0.0391,0.1012,0.0449,0.0575,0.0004,0.0408,0.0001,0.3396,0.5343,10935.648
210,Z,H,0.2043,0.0027,0.0008,0.0002,0.0026,0.1590,0.4649,0.2470,0.0462,0.1104,0.0008,0.0511,0.0002,1.0357,1.2998,10986.975
211,H,Z,0.1945,0.0038,0.0010,0.0003,0.0021,0.1438,0.0501,0.1823,0.1037,0.0543,0.0009,0.0544,0.0003,0.5398,0.7990,11037.811
212,Z,H,0.2676,0.0026,0.0011,0.0003,0.0025,0.2268,0.4524,0.2886,0.0386,0.1024,0.0009,0.0563,0.0002,1.1168,1.4501,11089.297
213,H,Z,0.1351,0.0021,0.0006,0.0003,0.0016,0.0985,0.0393,0.1024,0.0427,0.0455,0.0174,0.0645,0.0002,0.3333,0.5562,11139.890
214,Z,H,0.2085,0.0020,0.0007,0.0002,0.0024,0.1445,0.3590,0.2619,0.0395,0.1401,0.0007,0.0457,0.0002,0.9554,1.2168,11191.144
215,H,Z,0.1970,0.0034,0.0007,0.0003,0.0021,0.1447,0.0463,0.1812,0.1461,0.0545,0.0007,0.0422,0.0001,0.5795,0.8275,11241.997
216,Z,H,0.1892,0.0020,0.0007,0.0003,0.0019,0.1597,0.3713,0.2446,0.0342,0.1017,0.0014,0.0539,0.0002,0.9205,1.1729,11293.217
217,H,Z,0.1396,0.0023,0.0007,0.0001,0.0013,0.0976,0.0411,0.1034,0.0503,0.0563,0.0009,0.0507,0.0001,0.3537,0.5509,11343.836
218,Z,H,0.2035,0.0027,0.0006,0.0002,0.0026,0.1723,0.4119,0.2388,0.0376,0.0869,0.0008,0.0438,0.0002,0.9555,1.2112,11395.089
219,H,Z,0.1450,0.0032,0.0010,0.0002,0.0019,0.0940,0.0435,0.1156,0.0556,0.0497,0.0207,0.0564,0.0002,0.3644,0.5945,11445.725
220,Z,H,0.2077,0.0027,0.0007,0.0002,0.0021,0.1531,0.4141,0.2291,0.0360,0.1122,0.0178,0.0557,0.0003,0.9522,1.2406,11497.004
221,H,Z,0.1491,0.0024,0.0006,0.0002,0.0015,0.0911,0.0328,0.0942,0.0425,0.0616,0.0022,0.0623,0.0002,0.3277,0.5476,11547.650
222,Z,H,0.2563,0.0036,0.0013,0.0003,0.0031,0.2284,0.4771,0.2761,0.0382,0.1026,0.0010,0.0418,0.0003,1.1310,1.4402,11599.129
223,H,Z,0.1281,0.0016,0.0007,0.0001,0.0012,0.0942,0.0387,0.0939,0.0420,0.0436,0.0013,0.0557,0.0002,0.3195,0.5101,11649.677
224,Z,H,0.2236,0.0025,0.0007,0.0002,0.0023,0.1477,0.3642,0.2327,0.0360,0.1198,0.0007,0.0508,0.0003,0.9075,1.1899,11700.904
225,H,Z,0.1394,0.0025,0.0007,0.0002,0.0017,0.0965,0.0360,0.0996,0.0441,0.0515,0.0015,0.0641,0.0003,0.3330,0.5448,11751.487
226,Z,H,0.1944,0.0027,0.0007,0.0001,0.0027,0.1577,0.4306,0.3479,0.0553,0.1447,0.0012,0.0612,0.0003,1.1451,1.4100,11802.933
227,H,Z,0.1428,0.0028,0.0011,0.0005,0.0024,0.1305,0.0487,0.1178,0.0575,0.0455,0.0008,0.0451,0.0002,0.4049,0.6021,11853.562
228,Z,H,0.2140,0.0032,0.0010,0.0004,0.0032,0.1591,0.3801,0.3543,0.0404,0.1149,0.0010,0.0683,0.0004,1.0620,1.3555,11904.957
229,H,Z,0.2210,0.0049,0.0011,0.0005,0.0033,0.1602,0.0573,0.2069,0.1042,0.0632,0.0059,0.0526,0.0002,0.5986,0.8901,11955.888
230,Z,H,0.2167,0.0030,0.0009,0.0003,0.0029,0.1622,0.3885,0.2869,0.0377,0.1049,0.0014,0.0630,0.0002,0.9898,1.2798,12007.219
231,H,Z,0.1451,0.0033,0.0012,0.0006,0.0026,0.1256,0.0400,0.1175,0.0579,0.0550,0.0191,0.0765,0.0002,0.4011,0.6515,12057.906
232,Z,H,0.2133,0.0030,0.0011,0.0004,0.0028,0.1501,0.3758,0.2764,0.0378,0.1019,0.0055,0.0533,0.0002,0.9495,1.2304,12109.165
233,H,Z,0.2161,0.0049,0.0008,0.0005,0.0026,0.1502,0.0533,0.2003,0.1817,0.0556,0.0048,0.0404,0.0002,0.6505,0.9228,12160.133
234,Z,H,0.2233,0.0032,0.0013,0.0003,0.0028,0.1566,0.3789,0.2557,0.0391,0.0989,0.0010,0.0540,0.0003,0.9370,1.2253,12211.400
235,H,Z,0.1751,0.0027,0.0008,0.0003,0.0019,0.1037,0.0368,0.0934,0.0558,0.0776,0.0051,0.0593,0.0002,0.3727,0.6198,12262.056
236,Z,H,0.2075,0.0030,0.0008,0.0004,0.0026,0.1529,0.4278,0.2498,0.0415,0.1153,0.0006,0.0521,0.0002,0.9940,1.2628,12313.352
237,H,Z,0.1417,0.0021,0.0006,0.0001,0.0014,0.1017,0.0392,0.3542,0.0417,0.0499,0.0009,0.0349,0.0002,0.5912,0.7746,12364.156
238,Z,H,0.2037,0.0027,0.0010,0.0003,0.0024,0.1575,0.3736,0.2474,0.0382,0.1084,0.0009,0.0434,0.0002,0.9324,1.1884,12415.378
239,H,Z,0.1340,0.0020,0.0006,0.0001,0.0014,0.0953,0.0385,0.0922,0.0432,0.0670,0.0008,0.0463,0.0002,0.3410,0.5276,12465.943
240,Z,H,0.2000,0.0020,0.0007,0.0002,0.0022,0.1438,0.3582,0.2412,0.0354,0.0891,0.0012,0.0564,0.0003,0.8767,1.1409,12517.128
241,H,Z,0.2019,0.0040,0.0010,0.0004,0.0024,0.1451,0.0505,0.1902,0.1172,0.0749,0.0208,0.0597,0.0004,0.5856,0.8779,12568.059
242,Z,H,0.2062,0.0028,0.0008,0.0004,0.0028,0.1551,0.3861,0.2540,0.0386,0.1079,0.0010,0.0676,0.0003,0.9501,1.2340,12619.338
243,H,Z,0.1340,0.0022,0.0007,0.0001,0.0011,0.0960,0.0392,0.0981,0.0424,0.0730,0.0077,0.0326,0.0002,0.3528,0.5325,12669.914
244,Z,H,0.2005,0.0025,0.0009,0.0002,0.0025,0.1569,0.3817,0.2531,0.0375,0.1136,0.0008,0.0509,0.0002,0.9499,1.2094,12721.153
245,H,Z,0.1345,0.0022,0.0006,0.0002,0.0014,0.0950,0.0374,0.1039,0.0486,0.0509,0.0008,0.0445,0.0002,0.3410,0.5264,12771.716
246,Z,H,0.2012,0.0028,0.0007,0.0001,0.0022,0.1657,0.3646,0.2460,0.0336,0.1168,0.0015,0.0518,0.0002,0.9355,1.1976,12822.957
247,H,Z,0.1382,0.0026,0.0009,0.0002,0.0015,0.0915,0.0377,0.0957,0.0425,0.0514,0.0251,0.0493,0.0002,0.3238,0.5433,12873.535
248,Z,H,0.2047,0.0028,0.0009,0.0003,0.0025,0.1681,0.4215,0.2433,0.0356,0.1197,0.0005,0.0393,0.0001,0.9961,1.2483,12924.813
249,H,Z,0.1500,0.0027,0.0008,0.0001,0.0017,0.0948,0.0412,0.1049,0.0448,0.0651,0.0168,0.0553,0.0002,0.3549,0.5839,12975.436
250,Z,H,0.2523,0.0027,0.0008,0.0002,0.0027,0.1731,0.3965,0.2416,0.0359,0.1087,0.0011,0.0552,0.0002,0.9639,1.2805,13026.752
251,H,Z,0.1503,0.0026,0.0007,0.0003,0.0016,0.0934,0.0372,0.1001,0.0462,0.0803,0.0014,0.0639,0.0003,0.3649,0.5874,13077.391
252,Z,H,0.2000,0.0027,0.0010,0.0002,0.0025,0.1608,0.3799,0.2404,0.0365,0.1017,0.0044,0.0599,0.0003,0.9266,1.1990,13128.632
253,H,Z,0.1377,0.0027,0.0009,0.0003,0.0017,0.1009,0.0393,0.1010,0.0452,0.0617,0.0016,0.0750,0.0003,0.3541,0.5760,13179.246
254,Z,H,0.2002,0.0027,0.0010,0.0003,0.0025,0.1589,0.3740,0.2432,0.0363,0.1109,0.0010,0.0553,0.0002,0.9339,1.1986,13230.479
255,H,Z,0.1507,0.0027,0.0006,0.0004,0.0014,0.0967,0.0434,0.1219,0.0493,0.0621,0.0166,0.0446,0.0002,0.3788,0.5971,13281.107
256,Z,H,0.2648,0.0034,0.0010,0.0003,0.0031,0.1632,0.4335,0.2700,0.0409,0.1063,0.0040,0.0629,0.0002,1.0223,1.3635,13332.505
257,H,Z,0.1372,0.0029,0.0009,0.0003,0.0016,0.0932,0.0378,0.1172,0.0450,0.0522,0.0010,0.0484,0.0003,0.3513,0.5452,13383.100
258,Z,H,0.2967,0.0047,0.0009,0.0005,0.0041,0.2358,0.7288,0.6403,0.0995,0.1387,0.0009,0.0523,0.0002,1.8542,2.2165,13435.350
259,H,Z,0.1552,0.0029,0.0009,0.0004,0.0020,0.1010,0.0447,0.1144,0.0459,0.0466,0.0009,0.0443,0.0002,0.3627,0.5713,13485.956
260,Z,H,0.2948,0.0048,0.0012,0.0004,0.0052,0.2339,0.7537,0.5349,0.1121,0.1197,0.0011,0.0527,0.0002,1.7666,2.1295,13538.124
261,H,Z,0.1487,0.0031,0.0008,0.0003,0.0019,0.1016,0.0392,0.1018,0.0465,0.0686,0.0056,0.0678,0.0003,0.3633,0.5932,13588.783
262,Z,H,0.2450,0.0026,0.0007,0.0003,0.0023,0.2041,0.3820,0.2676,0.0365,0.1052,0.0007,0.0352,0.0002,1.0020,1.2902,13640.106
263,H,Z,0.1529,0.0033,0.0010,0.0004,0.0018,0.0977,0.0413,0.1064,0.0530,0.0534,0.0038,0.0599,0.0002,0.3568,0.5813,13690.713
264,Z,H,0.3183,0.0051,0.0013,0.0005,0.0047,0.2357,0.7306,0.2729,0.0380,0.1028,0.0006,0.0455,0.0003,1.3898,1.7679,13742.523
265,H,Z,0.1892,0.0033,0.0012,0.0005,0.0022,0.1192,0.0404,0.2222,0.1388,0.0552,0.0200,0.0638,0.0002,0.5832,0.8659,13793.422
266,Z,H,0.2124,0.0034,0.0010,0.0004,0.0025,0.1683,0.3916,0.2662,0.0369,0.1071,0.0190,0.0636,0.0002,0.9792,1.2834,13844.749
267,H,Z,0.1552,0.0031,0.0009,0.0002,0.0016,0.0936,0.0395,0.1049,0.0487,0.0596,0.0187,0.0569,0.0002,0.3523,0.5905,13895.443
268,Z,H,0.2201,0.0027,0.0009,0.0003,0.0022,0.1515,0.4419,0.2361,0.0384,0.1090,0.0047,0.0383,0.0002,0.9842,1.2551,13946.732
269,H,Z,0.1790,0.0034,0.0009,0.0005,0.0020,0.1184,0.0447,0.1317,0.0613,0.0448,0.0073,0.0469,0.0002,0.4060,0.6476,13997.421
270,Z,H,0.2077,0.0031,0.0008,0.0004,0.0029,0.1671,0.4065,0.2504,0.0378,0.0942,0.0018,0.0390,0.0002,0.9665,1.2240,14048.681
271,H,Z,0.1490,0.0029,0.0007,0.0003,0.0016,0.0971,0.0363,0.0988,0.0461,0.0587,0.0009,0.0503,0.0002,0.3425,0.5497,14099.275
272,Z,H,0.2138,0.0027,0.0011,0.0003,0.0025,0.1502,0.4018,0.2642,0.0372,0.1243,0.0265,0.0562,0.0003,0.9864,1.2919,14150.603
273,H,Z,0.1690,0.0029,0.0009,0.0003,0.0017,0.1083,0.0396,0.1088,0.0468,0.0493,0.0171,0.0399,0.0002,0.3584,0.5917,14201.224
274,Z,H,0.2811,0.0035,0.0011,0.0004,0.0029,0.2092,0.5224,0.3263,0.0475,0.1204,0.0035,0.0664,0.0005,1.2353,1.5965,14252.858
275,H,Z,0.1516,0.0031,0.0007,0.0003,0.0017,0.0943,0.0399,0.1030,0.0454,0.0522,0.0009,0.0562,0.0002,0.3412,0.5574,14303.512
276,Z,H,0.1994,0.0028,0.0008,0.0003,0.0022,0.1735,0.4402,0.2571,0.0374,0.1024,0.0046,0.0361,0.0002,1.0180,1.2659,14354.810
277,H,Z,0.1809,0.0030,0.0008,0.0003,0.0017,0.1258,0.0443,0.1123,0.0530,0.0797,0.0006,0.0336,0.0002,0.4202,0.6427,14405.485
278,Z,H,0.1981,0.0027,0.0007,0.0003,0.0020,0.1677,0.3693,0.2454,0.0486,0.0989,0.0059,0.0509,0.0002,0.9398,1.2020,14456.725
279,H,Z,0.1708,0.0034,0.0013,0.0003,0.0024,0.0966,0.0416,0.1104,0.0518,0.0622,0.0078,0.0549,0.0003,0.3694,0.6127,14507.388
280,Z,H,0.2137,0.0031,0.0012,0.0003,0.0024,0.1474,0.3984,0.2517,0.0392,0.1296,0.0164,0.0579,0.0001,0.9730,1.2695,14558.689
281,H,Z,0.1492,0.0031,0.0008,0.0005,0.0015,0.0999,0.0438,0.0980,0.0453,0.0445,0.0232,0.0463,0.0002,0.3366,0.5629,14609.287
282,Z,H,0.1890,0.0020,0.0006,0.0003,0.0018,0.1523,0.3681,0.2433,0.0354,0.1286,0.0005,0.0372,0.0001,0.9352,1.1677,14660.487
283,H,Z,0.1476,0.0029,0.0008,0.0002,0.0017,0.0973,0.0394,0.1182,0.0437,0.0621,0.0146,0.0573,0.0002,0.3689,0.5958,14711.116
284,Z,H,0.2046,0.0025,0.0008,0.0002,0.0027,0.1577,0.4058,0.2511,0.0353,0.0967,0.0015,0.0489,0.0002,0.9530,1.2156,14762.374
285,H,Z,0.1958,0.0035,0.0007,0.0003,0.0022,0.1434,0.0434,0.1922,0.1066,0.0430,0.0008,0.0331,0.0002,0.5344,0.7728,14813.173
286,Z,H,0.2095,0.0029,0.0010,0.0002,0.0023,0.1601,0.4212,0.2545,0.0499,0.0997,0.0009,0.0622,0.0003,0.9928,1.2735,14864.497
287,H,Z,0.1452,0.0027,0.0007,0.0004,0.0013,0.0961,0.0386,0.1212,0.0502,0.0468,0.0009,0.0519,0.0003,0.3582,0.5631,14915.091
288,Z,H,0.2007,0.0027,0.0009,0.0002,0.0022,0.1473,0.4116,0.2384,0.0354,0.0915,0.0019,0.0510,0.0002,0.9322,1.1935,14966.325
289,H,Z,0.2124,0.0046,0.0013,0.0004,0.0030,0.1509,0.0515,0.2051,0.0995,0.0573,0.0008,0.0468,0.0002,0.5713,0.8423,15017.234
290,Z,H,0.2220,0.0023,0.0012,0.0002,0.0028,0.1638,0.3731,0.2565,0.0446,0.0820,0.0051,0.0530,0.0003,0.9281,1.2164,15068.487
291,H,Z,0.1317,0.0022,0.0011,0.0003,0.0017,0.1000,0.0349,0.0953,0.0494,0.0373,0.0164,0.0447,0.0002,0.3211,0.5209,15119.038
292,Z,H,0.2087,0.0029,0.0006,0.0005,0.0025,0.1486,0.3907,0.2462,0.0345,0.0930,0.0014,0.0663,0.0002,0.9226,1.2071,15170.287
293,H,Z,0.1454,0.0029,0.0009,0.0003,0.0017,0.0965,0.0394,0.1003,0.0440,0.0577,0.0050,0.0546,0.0002,0.3428,0.5551,15220.872
294,Z,H,0.3105,0.0044,0.0012,0.0005,0.0046,0.2485,0.7562,0.5544,0.1102,0.1148,0.0007,0.0546,0.0002,1.7937,2.1724,15273.079
295,H,Z,0.1455,0.0030,0.0009,0.0003,0.0015,0.0992,0.0416,0.0997,0.0422,0.0564,0.0226,0.0482,0.0001,0.3437,0.5668,15323.675
296,Z,H,0.2085,0.0079,0.0006,0.0002,0.0023,0.1565,0.3686,0.2586,0.0368,0.0948,0.0050,0.0601,0.0001,0.9233,1.2095,15374.918
297,H,Z,0.2131,0.0043,0.0008,0.0005,0.0029,0.1511,0.0525,0.1919,0.1013,0.0631,0.0040,0.0569,0.0003,0.5676,0.8525,15425.809
298,Z,H,0.2057,0.0028,0.0009,0.0005,0.0023,0.1505,0.3748,0.2461,0.0442,0.0913,0.0008,0.0373,0.0002,0.9149,1.1668,15477.014
299,H,Z,0.1328,0.0021,0.0007,0.0002,0.0011,0.0891,0.0330,0.0902,0.0419,0.0546,0.0015,0.0572,0.0002,0.3150,0.5122,15527.594
300,Z,H,0.3438,0.0036,0.0009,0.0002,0.0025,0.1817,0.3995,0.2570,0.0457,0.1232,0.0015,0.0627,0.0002,1.0159,1.4333,15579.086
301,H,Z,0.1418,0.0028,0.0010,0.0003,0.0015,0.0938,0.0385,0.0984,0.0467,0.0743,0.0020,0.0658,0.0004,0.3578,0.5750,15629.705
302,Z,H,0.2071,0.0024,0.0010,0.0002,0.0020,0.1475,0.3802,0.2484,0.0366,0.0991,0.0060,0.0673,0.0003,0.9202,1.2083,15680.953
303,H,Z,0.2055,0.0040,0.0010,0.0004,0.0027,0.1505,0.0509,0.1932,0.1104,0.0543,0.0008,0.0714,0.0002,0.5650,0.8529,15731.866
304,Z,H,0.2090,0.0025,0.0009,0.0002,0.0025,0.1498,0.4402,0.2447,0.0353,0.0957,0.0006,0.0492,0.0003,0.9738,1.2402,15783.140
305,H,Z,0.1848,0.0035,0.0011,0.0005,0.0022,0.1042,0.0398,0.0978,0.0472,0.0625,0.0202,0.0375,0.0002,0.3567,0.6084,15833.779
306,Z,H,0.1960,0.0025,0.0007,0.0002,0.0027,0.1733,0.3916,0.2431,0.0432,0.0996,0.0013,0.0552,0.0003,0.9607,1.2208,15885.051
307,H,Z,0.1390,0.0021,0.0007,0.0003,0.0019,0.0911,0.0322,0.0925,0.0481,0.0505,0.0191,0.0500,0.0001,0.3200,0.5343,15935.615
308,Z,H,0.2119,0.0033,0.0010,0.0002,0.0032,0.1554,0.3877,0.2616,0.0382,0.0975,0.0008,0.0595,0.0002,0.9479,1.2294,15986.880
309,H,Z,0.1981,0.0036,0.0008,0.0003,0.0022,0.1397,0.0460,0.1741,0.1046,0.0648,0.0008,0.0575,0.0001,0.5345,0.7996,16037.714
310,Z,H,0.1981,0.0022,0.0009,0.0001,0.0022,0.1614,0.3780,0.2363,0.0345,0.0857,0.0063,0.0434,0.0001,0.9030,1.1574,16088.906
