swap_idx,from,to,read_toml,disconnect,retune_radio,park_selectors,load_plugins,build_read_toml,build_create_blocks,build_connect,build_bridge_ports,start_runtime,reconnect,terminate_spawn,unpark_selectors,build_and_start,total,t_ms
104,Z,H,0.1307,0.0022,0.0007,0.0005,0.0020,0.0890,0.2321,0.1605,0.0222,0.0780,0.0010,0.0441,0.0001,0.5882,0.7705,5554.019
105,H,Z,0.1650,0.0028,0.0006,0.0003,0.0031,0.1124,0.3611,0.2660,0.0503,0.0761,0.0006,0.0397,0.0002,0.8712,1.0850,5605.133
106,Z,H,0.1344,0.0022,0.0007,0.0003,0.0021,0.0946,0.2114,0.1607,0.0231,0.0716,0.0122,0.0415,0.0001,0.5671,0.7617,5655.923
107,H,Z,0.1697,0.0027,0.0007,0.0002,0.0033,0.1235,0.3446,0.2698,0.0434,0.0810,0.0010,0.0299,0.0002,0.8678,1.0768,5707.024
108,Z,H,0.1277,0.0022,0.0006,0.0003,0.0024,0.1047,0.2146,0.1600,0.0246,0.0875,0.0010,0.0422,0.0001,0.5987,0.7764,5757.838
109,H,Z,0.1688,0.0031,0.0009,0.0004,0.0036,0.1157,0.3723,0.2829,0.0434,0.0695,0.0165,0.0449,0.0002,0.8906,1.1304,5808.995
110,Z,H,0.1673,0.0035,0.0007,0.0004,0.0036,0.1202,0.3685,0.2753,0.0441,0.0997,0.0101,0.0363,0.0002,0.9140,1.1373,5860.171
111,H,Z,0.1724,0.0021,0.0008,0.0005,0.0025,0.0968,0.2271,0.1635,0.0252,0.0724,0.0032,0.0343,0.0001,0.5900,0.8070,5911.017
112,Z,H,0.1776,0.0032,0.0008,0.0003,0.0030,0.1163,0.3683,0.2798,0.0432,0.0694,0.0007,0.0412,0.0002,0.8822,1.1103,5962.155
113,H,Z,0.1324,0.0022,0.0009,0.0002,0.0019,0.0881,0.2633,0.1513,0.0252,0.0719,0.0009,0.0505,0.0001,0.6079,0.7978,6012.982
114,Z,H,0.1698,0.0023,0.0008,0.0004,0.0025,0.1342,0.2817,0.1655,0.0228,0.1086,0.0011,0.0374,0.0002,0.7177,0.9335,6063.942
115,H,Z,0.1712,0.0028,0.0006,0.0005,0.0030,0.1242,0.3553,0.2813,0.0454,0.0748,0.0007,0.0392,0.0001,0.8873,1.1067,6115.070
116,Z,H,0.1717,0.0021,0.0007,0.0002,0.0021,0.1118,0.3461,0.2560,0.0403,0.0831,0.0007,0.0367,0.0001,0.8441,1.0594,6166.164
117,H,Z,0.1613,0.0027,0.0006,0.0002,0.0031,0.1127,0.3533,0.2603,0.0476,0.0758,0.0138,0.0265,0.0002,0.8555,1.0650,6217.255
118,Z,H,0.1270,0.0017,0.0007,0.0002,0.0020,0.0974,0.2179,0.1557,0.0244,0.0580,0.0041,0.0411,0.0001,0.5577,0.7355,6268.016
119,H,Z,0.1192,0.0016,0.0005,0.0002,0.0019,0.0846,0.2120,0.1550,0.0272,0.0713,0.0008,0.0350,0.0001,0.5555,0.7156,6318.773
120,Z,H,0.1194,0.0017,0.0005,0.0003,0.0023,0.0859,0.2070,0.1562,0.0206,0.0765,0.0009,0.0366,0.0001,0.5524,0.7152,6369.514
121,H,Z,0.1599,0.0028,0.0007,0.0004,0.0031,0.1108,0.3489,0.2727,0.0444,0.1010,0.0005,0.0408,0.0002,0.8837,1.0936,6420.632
122,Z,H,0.1288,0.0022,0.0008,0.0003,0.0022,0.0880,0.2361,0.1657,0.0224,0.1447,0.0022,0.0403,0.0001,0.6622,0.8405,6471.495
123,H,Z,0.1647,0.0030,0.0007,0.0004,0.0029,0.1126,0.3538,0.2667,0.0445,0.0906,0.0009,0.0621,0.0001,0.8753,1.1115,6522.634
124,Z,H,0.1293,0.0020,0.0008,0.0004,0.0019,0.0869,0.2085,0.1587,0.0226,0.0648,0.0052,0.0353,0.0002,0.5469,0.7230,6573.384
125,H,Z,0.1607,0.0025,0.0008,0.0002,0.0030,0.1138,0.3578,0.2741,0.0456,0.0620,0.0006,0.0370,0.0001,0.8594,1.0654,6624.479
126,Z,H,0.1216,0.0019,0.0008,0.0003,0.0021,0.0864,0.3390,0.2849,0.0416,0.0600,0.0006,0.0273,0.0002,0.8177,0.9734,6675.484
127,H,Z,0.1631,0.0030,0.0007,0.0004,0.0036,0.1129,0.3486,0.2746,0.0432,0.0862,0.0012,0.0456,0.0002,0.8721,1.0911,6726.603
128,Z,H,0.1701,0.0031,0.0008,0.0004,0.0031,0.1144,0.3659,0.2689,0.0427,0.1014,0.0012,0.0426,0.0002,0.8997,1.1226,6777.765
129,H,Z,0.1323,0.0023,0.0008,0.0003,0.0022,0.0945,0.2197,0.1574,0.0235,0.0781,0.0007,0.0414,0.0001,0.5825,0.7640,6828.553
130,Z,H,0.1279,0.0019,0.0006,0.0003,0.0022,0.0881,0.2437,0.1587,0.0278,0.0824,0.0005,0.0420,0.0001,0.6062,0.7829,6879.358
131,H,Z,0.1227,0.0019,0.0006,0.0003,0.0019,0.0927,0.2187,0.1474,0.0270,0.0739,0.0004,0.0362,0.0001,0.5643,0.7297,6930.112
132,Z,H,0.1676,0.0029,0.0007,0.0003,0.0028,0.1134,0.3674,0.2717,0.0423,0.0705,0.0006,0.0600,0.0001,0.8708,1.1070,6981.252
133,H,Z,0.1646,0.0024,0.0007,0.0003,0.0027,0.1315,0.2211,0.1728,0.0277,0.0715,0.0007,0.0377,0.0001,0.6299,0.8401,7032.120
134,Z,H,0.1269,0.0021,0.0006,0.0003,0.0021,0.0844,0.2432,0.1492,0.0222,0.0873,0.0009,0.0410,0.0001,0.5921,0.7669,7082.948
135,H,Z,0.1183,0.0018,0.0005,0.0003,0.0021,0.0844,0.2248,0.1487,0.0243,0.0804,0.0006,0.0376,0.0001,0.5678,0.7298,7133.699
136,Z,H,0.1256,0.0020,0.0005,0.0003,0.0021,0.0928,0.2060,0.1603,0.0240,0.0765,0.0005,0.0262,0.0001,0.5646,0.7229,7184.441
137,H,Z,0.1246,0.0018,0.0008,0.0002,0.0020,0.0860,0.2125,0.1482,0.0261,0.0729,0.0013,0.0406,0.0001,0.5521,0.7248,7235.199
138,Z,H,0.1221,0.0020,0.0006,0.0002,0.0020,0.0852,0.2272,0.1642,0.0228,0.0854,0.0010,0.0458,0.0002,0.5924,0.7673,7286.001
