swap_idx,from,to,read_toml,disconnect,retune_radio,park_selectors,load_plugins,build_read_toml,build_create_blocks,build_connect,build_bridge_ports,start_runtime,reconnect,terminate_spawn,unpark_selectors,build_and_start,total,t_ms
122,Z,H,0.0821,0.0015,0.0004,0.0003,0.0007,0.0454,0.0193,0.0508,0.0215,0.0207,0.0024,0.0279,0.0001,0.1598,0.2760,6395.588
123,H,Z,0.0935,0.0022,0.0006,0.0005,0.0017,0.0750,0.0296,0.0857,0.0476,0.0300,0.0065,0.0310,0.0001,0.2714,0.4086,6446.016
124,Z,H,0.1249,0.0033,0.0010,0.0005,0.0018,0.0757,0.0328,0.1109,0.0562,0.0287,0.0004,0.0408,0.0003,0.3076,0.4819,6496.519
125,H,Z,0.0802,0.0013,0.0005,0.0002,0.0008,0.0572,0.0199,0.0515,0.0250,0.0192,0.0035,0.0276,0.0001,0.1754,0.2903,6546.828
126,Z,H,0.0727,0.0012,0.0005,0.0002,0.0007,0.0451,0.0227,0.0525,0.0222,0.0254,0.0003,0.0296,0.0001,0.1703,0.2764,6597.118
127,H,Z,0.0831,0.0011,0.0006,0.0003,0.0009,0.0478,0.0201,0.0689,0.0219,0.0235,0.0082,0.0284,0.0000,0.1845,0.3079,6647.443
128,Z,H,0.0925,0.0015,0.0005,0.0002,0.0008,0.0497,0.0202,0.0615,0.0279,0.0210,0.0070,0.0319,0.0000,0.1830,0.3185,6697.776
129,H,Z,0.1005,0.0022,0.0006,0.0003,0.0013,0.0688,0.0251,0.0935,0.0522,0.0234,0.0070,0.0327,0.0001,0.2660,0.4114,6748.207
130,Z,H,0.0780,0.0015,0.0008,0.0002,0.0010,0.0478,0.0199,0.0559,0.0283,0.0263,0.0089,0.0526,0.0001,0.1811,0.3251,6798.549
131,H,Z,0.2443,0.0014,0.0006,0.0003,0.0007,0.0533,0.0199,0.0542,0.0227,0.0205,0.0123,0.0287,0.0001,0.1728,0.4623,6849.029
132,Z,H,0.0732,0.0014,0.0005,0.0002,0.0007,0.0612,0.0186,0.0647,0.0281,0.0196,0.0082,0.0283,0.0001,0.1944,0.3078,6899.349
133,H,Z,0.1046,0.0024,0.0007,0.0003,0.0017,0.0990,0.0230,0.0894,0.0308,0.0217,0.0131,0.0318,0.0001,0.2670,0.4228,6949.791
134,Z,H,0.0957,0.0015,0.0008,0.0004,0.0009,0.0486,0.0197,0.0526,0.0254,0.0259,0.0071,0.0317,0.0001,0.1756,0.3147,7000.164
135,H,Z,0.0764,0.0015,0.0005,0.0002,0.0009,0.0460,0.0206,0.0657,0.0243,0.0231,0.0087,0.0240,0.0001,0.1825,0.2957,7050.475
136,Z,H,0.1198,0.0028,0.0008,0.0004,0.0017,0.0744,0.0266,0.1061,0.0491,0.0280,0.0089,0.0331,0.0002,0.2880,0.4567,7100.948
137,H,Z,0.0706,0.0012,0.0007,0.0001,0.0008,0.0553,0.0190,0.0485,0.0253,0.0194,0.0095,0.0204,0.0001,0.1704,0.2746,7151.238
138,Z,H,0.0980,0.0024,0.0006,0.0004,0.0014,0.0633,0.0259,0.0952,0.0545,0.0254,0.0007,0.0385,0.0001,0.2679,0.4112,7201.667
139,H,Z,0.0798,0.0017,0.0007,0.0004,0.0010,0.0520,0.0222,0.0605,0.0249,0.0225,0.0115,0.0345,0.0002,0.1851,0.3157,7252.001
140,Z,H,0.0864,0.0010,0.0005,0.0002,0.0007,0.0475,0.0202,0.0527,0.0225,0.0237,0.0004,0.0298,0.0001,0.1695,0.2894,7302.306
141,H,Z,0.0762,0.0012,0.0007,0.0002,0.0010,0.0504,0.0179,0.0528,0.0226,0.0226,0.0004,0.0262,0.0001,0.1691,0.2760,7352.594
142,Z,H,0.0671,0.0015,0.0005,0.0003,0.0008,0.0488,0.0185,0.0549,0.0214,0.0290,0.0078,0.0254,0.0001,0.1751,0.2794,7402.889
143,H,Z,0.0805,0.0016,0.0005,0.0003,0.0011,0.0573,0.0225,0.0584,0.0294,0.0279,0.0031,0.0341,0.0001,0.1982,0.3204,7453.237
144,Z,H,0.1327,0.0032,0.0006,0.0003,0.0016,0.0979,0.0256,0.0929,0.0485,0.0283,0.0079,0.0358,0.0002,0.2964,0.4795,7503.737
145,H,Z,0.0826,0.0018,0.0007,0.0003,0.0012,0.0628,0.0230,0.0599,0.0280,0.0279,0.0138,0.0378,0.0001,0.2048,0.3440,7554.100
146,Z,H,0.0818,0.0019,0.0008,0.0002,0.0009,0.0599,0.0218,0.0567,0.0239,0.0239,0.0104,0.0247,0.0002,0.1886,0.3102,7604.426
147,H,Z,0.0806,0.0016,0.0006,0.0002,0.0011,0.0481,0.0224,0.0585,0.0296,0.0246,0.0008,0.0363,0.0000,0.1866,0.3088,7654.760
148,Z,H,0.0797,0.0016,0.0004,0.0003,0.0010,0.0472,0.0209,0.0587,0.0245,0.0216,0.0084,0.0276,0.0001,0.1755,0.2954,7705.073
149,H,Z,0.0990,0.0024,0.0005,0.0003,0.0016,0.0822,0.0243,0.0987,0.0483,0.0247,0.0215,0.0291,0.0002,0.2814,0.4366,7755.530
150,Z,H,0.0774,0.0015,0.0005,0.0002,0.0008,0.0516,0.0187,0.0489,0.0259,0.0322,0.0007,0.0316,0.0000,0.1797,0.2933,7805.841
151,H,Z,0.0737,0.0018,0.0008,0.0003,0.0008,0.0539,0.0199,0.0513,0.0286,0.0238,0.0004,0.0314,0.0001,0.1803,0.2905,7856.145
152,Z,H,0.0977,0.0023,0.0006,0.0003,0.0014,0.0672,0.0346,0.0981,0.0470,0.0267,0.0007,0.0373,0.0002,0.2771,0.4186,7906.580
