idx,t_rel_s,delta_ms,len,version,payload_prefix
279,8.764611016,11.379592,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
280,8.774698380,10.087364,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
281,8.784494509,9.796129,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
282,8.794910404,10.415895,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
283,8.805929450,11.019046,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
284,8.817069186,11.139736,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
285,8.828528155,11.458969,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
286,8.838689082,10.160927,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
287,8.848744862,10.055780,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
288,8.858973852,10.228990,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
289,8.870253697,11.279845,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
290,8.880479257,10.225560,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
291,8.890404274,9.925017,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
292,8.900798204,10.393930,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
293,8.911631520,10.833316,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
294,8.921930317,10.298797,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
295,8.932162984,10.232667,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
296,8.943012948,10.849964,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
297,8.953370056,10.357108,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
298,8.964780389,11.410333,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
299,8.974666827,9.886438,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
300,8.985011138,10.344311,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
301,9.327149833,342.138695,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
302,9.337574760,10.424927,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
303,9.347906064,10.331304,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
304,9.358835781,10.929717,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
305,9.368912003,10.076222,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
306,9.379031205,10.119202,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
307,9.390375430,11.344225,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
308,9.401607834,11.232404,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
309,9.411605712,9.997878,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
310,9.421847781,10.242069,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
311,9.432089417,10.241636,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
312,9.442071621,9.982204,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
313,9.452483526,10.411905,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
314,9.463567330,11.083804,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
